year,make,model,body_styles,identifier
1998,Hyundai,Tiburon,"[""Hatchback""]",8C63F10B-D1E4-761E-8E1B-E7E6C32AAD06
1998,INFINITI,I,"[""Sedan""]",FA3ED017-2836-04FB-CB1D-393813558953
1998,INFINITI,Q,"[""Sedan""]",C1DA1D42-73C8-57D5-B219-266F0F2D64BA
1998,INFINITI,QX,"[""SUV""]",EFB4FA51-CC4E-2064-E1A0-A66335C24D2C
1998,Isuzu,Amigo,"[""SUV""]",87FA8071-0311-23A1-C706-DBEC4210DED9
1998,Isuzu,Hombre Regular Cab,"[""Pickup""]",92DB6734-B8A5-3567-5CA4-BD7ACAA5DB21
1998,Isuzu,Hombre Spacecab,"[""Pickup""]",E3CF00ED-19A9-370F-1232-93726BBF941C
1998,Isuzu,Oasis,"[""Van/Minivan""]",64DE4215-F36B-3A88-7974-7A2C1E205D25
1998,Isuzu,Rodeo,"[""SUV""]",80255949-A729-23E4-CF72-D191177B8585
1998,Isuzu,Trooper,"[""SUV""]",C19E2845-8087-49DC-9DF6-7E32C11C0F00
1998,Jaguar,XJ,"[""Sedan""]",F5EF4AAB-D199-F9E2-83B7-0C0178DF26AE
1998,Jaguar,XK,"[""Coupe"", ""Convertible""]",01B92C49-8367-4E9D-207F-47827316DB51
1998,Jeep,Cherokee,"[""SUV""]",2682B70D-5CFD-E7A4-2F7F-7E02E6608DA0
1998,Jeep,Grand Cherokee,"[""SUV""]",A5D431E7-5F92-8765-2284-6254199163E4
1998,Jeep,Wrangler,"[""SUV""]",EC89FFEE-4F05-B19D-D448-EA068F742C62
1998,Kia,Sephia,"[""Sedan""]",C8C0D27D-7B74-AC34-25A7-878927DDD124
1998,Kia,Sportage,"[""SUV""]",A66F61B0-CA3E-269C-98A1-A2AAD027DF72
1998,Land Rover,Discovery,"[""SUV""]",ADAA19B0-367F-9A10-EC8A-C50149520ED9
1998,Land Rover,Range Rover,"[""SUV""]",3340C447-92AE-4430-4BB0-BC84F7F49871
1998,Lexus,ES,"[""Sedan""]",12162F0F-BFAA-5DB2-C431-6DC0CA27FD7A
1998,Lexus,GS,"[""Sedan""]",89F496E6-2394-905A-8459-5927574B8723
1998,Lexus,LS,"[""Sedan""]",C660B301-8584-46AF-862D-7ADBB06F4B6D
1998,Lexus,LX,"[""SUV""]",2AC46881-7AE8-4121-45CD-924810E3F11F
1998,Lexus,SC,"[""Coupe""]",3E0DD251-B6E2-25F9-BCC8-0C70AF70595C
1998,Lincoln,Continental,"[""Sedan""]",16A5C154-E31A-2834-16F1-7545DE3CDCD4
1998,Lincoln,Mark VIII,"[""Coupe""]",0B36923D-990A-7FE4-2E91-105D37697F10
1998,Lincoln,Navigator,"[""SUV""]",68F79F61-83C7-301D-6695-20BEA0EBF7E8
1998,Lincoln,Town Car,"[""Sedan""]",8AA96130-3D0D-7E1E-21E1-093E27431476
1998,MAZDA,626,"[""Sedan""]",918D3898-7702-47EF-FC18-C26D7AF07E10
1998,MAZDA,B-Series Cab Plus,"[""Pickup""]",5B2F842E-96B4-6CE8-6907-7AA62ADA3044
1998,MAZDA,B-Series Regular Cab,"[""Pickup""]",8589F02C-4E48-B948-F414-8F267D7D3212
1998,MAZDA,Millenia,"[""Sedan""]",CBE01ADB-AC17-54A1-2A84-0BCC89481CFC
1998,MAZDA,MPV,"[""Van/Minivan""]",5BBE4853-06EB-954A-6B96-F2FA2CDCD4C7
1998,MAZDA,Protege,"[""Sedan""]",C97D8D32-642A-DCAE-61AF-9A47A68DD545
1998,Mercedes-Benz,C-Class,"[""Sedan""]",E7AE58AF-EE95-9734-7901-46B590E0B1CC
1998,Mercedes-Benz,CL-Class,"[""Coupe""]",0F765C76-AAE3-2F02-A008-C50EB9F4E2D0
1998,Mercedes-Benz,CLK-Class,"[""Coupe""]",BF42077E-9BB4-8D88-64DF-6C0C23D204BF
1998,Mercedes-Benz,E-Class,"[""Sedan"", ""Wagon""]",51DCD167-AACA-0E87-AEB8-D521C74E16BE
1998,Mercedes-Benz,M-Class,"[""SUV""]",7FC3B7D1-A3CF-8C00-A827-807659056F45
1998,Mercedes-Benz,S-Class,"[""Sedan""]",D17A85D7-30B7-13AE-F339-226F2B871CC0
1998,Mercedes-Benz,SL-Class,"[""Convertible""]",3875E1A1-47FD-EF46-AC85-3DE4A7DE1418
1998,Mercedes-Benz,SLK-Class,"[""Convertible""]",E4F7B50A-BE73-433F-CC68-4AF0B4A5912A
1998,Mercury,Grand Marquis,"[""Sedan""]",3FD6E651-9B9F-CD5A-7CA6-253B490498C6
1998,Mercury,Mountaineer,"[""SUV""]",76346AA5-A228-FD77-DC33-F4D28CFF1539
1998,Mercury,Mystique,"[""Sedan""]",BE2A789C-37B5-9A8E-60EF-8AFAA17D3FA2
1998,Mercury,Sable,"[""Wagon"", ""Sedan""]",62EA486C-B843-62D5-2739-F8AF5EEBD126
1998,Mercury,Tracer,"[""Sedan"", ""Wagon""]",7F69CE9F-6F4B-FEC8-098A-82C02F5FA726
1998,Mercury,Villager,"[""Van/Minivan""]",D2C49AAE-26FC-02B1-A177-C2B3E42627B0
1998,Mitsubishi,3000GT,"[""Hatchback""]",ACE25642-86A3-5CE0-6F79-A43DEF2BDECF
1998,Mitsubishi,Diamante,"[""Sedan""]",9D2B33D1-C20D-58D0-613F-2FB9A1C12526
1998,Mitsubishi,Eclipse,"[""Coupe"", ""Convertible""]",8B9C9149-18F5-9EB0-160D-DA58D5AFCE6E
1998,Mitsubishi,Galant,"[""Sedan""]",C90E24E4-006F-AC06-597F-E0396B5C72C3
1998,Mitsubishi,Mirage,"[""Sedan"", ""Coupe""]",22D51AD0-707F-F527-B89B-2D4935865C81
1998,Mitsubishi,Montero,"[""SUV""]",9CB85B91-0EA8-A75F-B3A2-6A42A1E54B41
1998,Mitsubishi,Montero Sport,"[""SUV""]",1A108518-B933-A21A-6043-34A3077C7C77
1998,Nissan,200SX,"[""Coupe""]",B911AD9E-3274-4B1C-50A3-EF92ACA7824D
1998,Nissan,240SX,"[""Coupe""]",50CB2BF3-5950-718F-EF06-37F91EE98E2B
1998,Nissan,Altima,"[""Sedan""]",CC544713-EA65-68BA-0F6A-6296838CA908
1998,Nissan,Frontier King Cab,"[""Pickup""]",1BAB5BF9-4D7D-6A6A-3BD9-E90ED056A825
1998,Nissan,Frontier Regular Cab,"[""Pickup""]",7B500578-6C34-D709-E5AE-88C3C9B13365
1998,Nissan,Maxima,"[""Sedan""]",EDED1DEA-EA50-B747-C138-4A4D7B872DCC
1998,Nissan,Pathfinder,"[""SUV""]",7BDE878D-405C-F136-DD36-FB2ECD641B7B
1998,Nissan,Quest,"[""Van/Minivan""]",9DEFB99C-50EA-9373-D890-7AEC64426A7D
1998,Nissan,Sentra,"[""Sedan""]",B9872446-6378-CF46-830D-75774171AA76
1998,Oldsmobile,88,"[""Sedan""]",878784B7-CACF-B57A-4739-16FA493D4FDC
1998,Oldsmobile,Achieva,"[""Sedan""]",D68201DE-0D34-7559-A022-612C1AA0BF60
1998,Oldsmobile,Aurora,"[""Sedan""]",C51D6C43-117D-1AA0-CFD9-DE60FDF31AA6
1998,Oldsmobile,Bravada,"[""SUV""]",D2D2E745-4518-BE4B-DD58-F50362C55188
1998,Oldsmobile,Cutlass,"[""Sedan""]",ADA49684-539E-1C0E-D201-C60996991FE4
1998,Oldsmobile,Intrigue,"[""Sedan""]",9BC31CB4-9FC4-7A4B-F765-52D68CA44A7A
1998,Oldsmobile,LSS,"[""Sedan""]",646C6C12-6612-6FA4-E8D6-CCC3688FF8ED
1998,Oldsmobile,Regency,"[""Sedan""]",68C23C8C-DDD7-08A9-F327-A23F402E51C7
1998,Oldsmobile,Silhouette,"[""Van/Minivan""]",E7C4B7D7-9A03-ADCC-7E25-22E544A1E1C7
1998,Plymouth,Breeze,"[""Sedan""]",5339A305-80C1-3960-58E5-91B2F299EBE0
1998,Plymouth,Grand Voyager,"[""Van/Minivan""]",5174A0A9-2C41-3B9F-5CF0-549A1D6B0D86
1998,Plymouth,Neon,"[""Coupe"", ""Sedan""]",0BF7993D-A821-22D6-71F4-FEB6F62C31BD
1998,Plymouth,Voyager,"[""Van/Minivan""]",0F7D1B8C-CB7F-97AD-72E7-A51B64792804
1998,Pontiac,Bonneville,"[""Sedan""]",C5701E33-E4A0-77B0-F2DC-40883F17697D
1998,Pontiac,Firebird,"[""Coupe"", ""Convertible""]",C73C60A9-1922-CE99-7E42-4F4435BFA16C
1998,Pontiac,Grand Am,"[""Sedan"", ""Coupe""]",38219405-5A0C-4496-D733-308ACD0DB93D
1998,Pontiac,Grand Prix,"[""Coupe"", ""Sedan""]",7167EF18-694B-5DA8-FFC6-7E81F2A6C83D
1998,Pontiac,Sunfire,"[""Convertible"", ""Sedan"", ""Coupe""]",35E018FE-9351-F0C6-BD32-09AFE6688CB8
1998,Pontiac,Trans Sport,"[""Van/Minivan""]",7367FF2C-EB7C-87A6-7DFA-4E7013D6B9E9
1998,Porsche,911,"[""Coupe"", ""Convertible""]",B17FF147-5CFD-DF9A-967E-37FE994CF47F
1998,Porsche,Boxster,"[""Convertible""]",ABDDB3DB-98B4-BEE3-849F-79DE8280D19B
1998,Saab,900,"[""Hatchback"", ""Convertible""]",37E39DAC-0BAC-C0E8-D22A-77B1C75D60EF
1998,Saab,9000,"[""Hatchback""]",FA9F42AB-2C8F-CA96-5BD8-5091EC4FBD07
1998,Saturn,S-Series,"[""Coupe"", ""Sedan"", ""Wagon""]",AEC985CD-DA57-391D-3CFE-541E0D5918AE
1998,Subaru,Forester,"[""SUV""]",E2D413FB-A5E7-AB75-62AA-FF9B3CA5B7C3
1998,Subaru,Impreza,"[""Sedan"", ""Wagon"", ""Coupe""]",20E32B97-8B5B-498D-CB53-6B0F6B617BA1
1998,Subaru,Legacy,"[""Sedan"", ""Wagon""]",126B2872-818F-4AAB-8FB8-E7A150893014
1998,Suzuki,Esteem,"[""Sedan"", ""Wagon""]",A6E9F345-A9B3-DECA-0083-B9433CB61D52
1998,Suzuki,Sidekick,"[""SUV""]",535BE7A0-66CE-3464-B7E3-EF165B102A03
1998,Suzuki,Swift,"[""Hatchback""]",EE014D08-1FFB-3406-61A8-E99C8E7814ED
1998,Suzuki,X-90,"[""SUV""]",5ADEEBD1-54A2-8CE6-E261-50D821CFEBBE
1998,Toyota,4Runner,"[""SUV""]",5C709748-455D-BBBE-BAC3-59B26D122E1C
1998,Toyota,Avalon,"[""Sedan""]",173D6646-5F7E-C824-DED6-8A3B12BD0248
1998,Toyota,Camry,"[""Sedan""]",DEF8FFD4-4104-9474-30AC-18FDEE6ECBD8
1998,Toyota,Celica,"[""Coupe"", ""Hatchback"", ""Convertible""]",D01980B8-4802-B067-19E2-266936B751F1
1998,Toyota,Corolla,"[""Sedan""]",771FF492-8721-A5C9-C41E-5481C13ABA30
1998,Toyota,Land Cruiser,"[""SUV""]",71C63055-43BB-FC7A-2091-A6AD9DD60E3B
1998,Toyota,RAV4,"[""SUV""]",B42829A3-CD7E-DE5F-10A7-707A10E7FD7B
1998,Toyota,Sienna,"[""Van/Minivan""]",3DCC91AF-C6B6-5B87-669F-2CE0F8F93EF8
1998,Toyota,Supra,"[""Hatchback""]",5C2901BC-DB05-7428-1D49-0DB9D798DB6D
1998,Toyota,T100 Regular Cab,"[""Pickup""]",2D85D58E-EF78-168F-FC5F-24423A08138B
1998,Toyota,T100 Xtracab,"[""Pickup""]",F1EF9245-53BA-9B9C-967E-7B1CD9E40868
1998,Toyota,Tacoma Regular Cab,"[""Pickup""]",4A96E8E5-EBE5-0577-AAAE-385D988D7E34
1998,Toyota,Tacoma Xtracab,"[""Pickup""]",390E9705-1F95-EB0D-F6A2-578AFAF376C8
1998,Toyota,Tercel,"[""Sedan""]",AAAAFDA0-D1C7-D1A5-35D5-0EEF39DF50B3
1998,Volkswagen,Cabrio,"[""Convertible""]",315B02A3-5B19-CF94-2B77-6608642F1C00
1998,Volkswagen,Golf,"[""Hatchback""]",4C406B39-63C5-E616-1DBD-9446238C3AF0
1998,Volkswagen,Jetta,"[""Sedan""]",7D25CC3D-E787-5622-A7AA-4AA5D2EF1E06
1998,Volkswagen,New Beetle,"[""Hatchback""]",1648A344-64BB-FA15-22D6-053AE05112A9
1998,Volkswagen,Passat,"[""Sedan"", ""Wagon""]",E4D1D2B3-D5B3-ECAA-00F0-CC070430CDCD
1998,Volvo,C70,"[""Coupe"", ""Convertible""]",0D58DE3F-C595-24EE-9A28-BC72EE9B09E2
1998,Volvo,S70,"[""Sedan""]",3D3AAC11-1E2C-2645-AD9F-10A226D103EB
1998,Volvo,S90,"[""Sedan""]",81B92853-3BE9-92A2-6226-A5C0701407AA
1998,Volvo,V70,"[""Wagon""]",E259DC4B-D5B2-F3A1-1398-24F372334357
1998,Volvo,V90,"[""Wagon""]",1791E499-F5C6-BE02-37A1-459C389B1586
1999,Acura,CL,"[""Coupe""]",6683CB02-1D0F-AA2D-FC47-DCFBE7E5C966
1999,Acura,Integra,"[""Sedan"", ""Hatchback""]",74A0EE4A-635D-8C1E-B130-67FBB115422B
1999,Acura,NSX,"[""Convertible"", ""Coupe""]",60B6756B-D6E7-FBF8-3CEB-937D2D5528C9
1999,Acura,RL,"[""Sedan""]",9E584AF5-441B-779A-A0DA-7E4625466D96
1999,Acura,SLX,"[""SUV""]",01E64656-DD7D-A91D-15A1-F6F6F3C5FA9C
1999,Acura,TL,"[""Sedan""]",26A68D0B-5260-5C97-9698-87F0C156B1B6
1999,Audi,A4,"[""Sedan"", ""Wagon""]",885AFCF6-7DBF-FDDB-F3CD-F8E27509CA11
1999,Audi,A6,"[""Sedan"", ""Wagon""]",755F2735-9B18-4870-3207-79AA14BE9CEE
1999,Audi,A8,"[""Sedan""]",B5FC3F28-D581-87BE-0C4E-93F81A637E33
1999,BMW,3 Series,"[""Coupe"", ""Hatchback"", ""Convertible"", ""Sedan""]",5F8ED3A4-F40F-4A17-F63B-3A8B74844006
1999,BMW,5 Series,"[""Wagon"", ""Sedan""]",13639DD3-1780-F01C-7DE7-6D2860E00999
1999,BMW,7 Series,"[""Sedan""]",C831348A-BDEB-6D4E-53B7-4BB8D4E540D3
1999,BMW,M3,"[""Coupe"", ""Convertible""]",F05FC300-A15E-0B08-83E1-B7C23C7FF87F
1999,BMW,Z3,"[""Convertible"", ""Coupe""]",C156D833-BC8B-303D-7795-BC2E97A4728B
1999,Buick,Century,"[""Sedan""]",277CA308-4D8C-8D93-C925-53FEB7F02290
1999,Buick,LeSabre,"[""Sedan""]",22682102-E914-5797-C4E9-71D30D7DD5E8
1999,Buick,Park Avenue,"[""Sedan""]",D9A78EAA-DEE8-1B41-2BBA-4890F3EA83F3
1999,Buick,Regal,"[""Sedan""]",9F2E9E91-D649-3F3E-BBEB-561566754A67
1999,Buick,Riviera,"[""Coupe""]",05DF7A82-A32C-9858-30CF-93C3813EEC0D
1999,Cadillac,Catera,"[""Sedan""]",A9BE6947-7A92-185D-1EBD-A1F154724505
1999,Cadillac,DeVille,"[""Sedan""]",C6993317-E3FB-45D4-0354-DFA72AC5EDF2
1999,Cadillac,Eldorado,"[""Coupe""]",5D2E54E8-996E-BB54-9F19-DD10853D0800
1999,Cadillac,Escalade,"[""SUV""]",71EE5899-BBFB-B0E5-4C97-2D4F96E7256E
1999,Cadillac,Seville,"[""Sedan""]",96D860A1-C833-1942-FBBB-339C5FAC3C32
1999,Chevrolet,1500 Extended Cab,"[""Pickup""]",797FF00D-4818-344F-6BEF-2170B91DF827
1999,Chevrolet,2500 Crew Cab,"[""Pickup""]",3597E9A3-1604-AB5F-2DE0-BEFB2EA60EF9
1999,Chevrolet,2500 HD Extended Cab,"[""Pickup""]",BBADA8A1-A558-3DFB-502A-10A720AEB687
1999,Chevrolet,2500 HD Regular Cab,"[""Pickup""]",5C5CD184-D464-3567-1BD3-8C80D15464E4
1999,Chevrolet,3500 Crew Cab,"[""Pickup""]",B84D59BB-C051-9BFF-D6B7-3A878B150C79
1999,Chevrolet,3500 Extended Cab,"[""Pickup""]",90952061-2CC7-B6F1-A56F-FBA8401BCE14
1999,Chevrolet,3500 Regular Cab,"[""Pickup""]",16D89615-D07C-BEC8-C919-B9A99BDD85DC
1999,Chevrolet,Astro Cargo,"[""Van/Minivan""]",CC761CB1-F4F9-B3F4-0170-00317695A2D2
1999,Chevrolet,Astro Passenger,"[""Van/Minivan""]",A8755F98-9B8F-D8F3-13B3-BD7E70C4F11D
1999,Chevrolet,Blazer,"[""SUV""]",58406229-2501-19FF-1988-157BB63F1789
1999,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]",E77CFA21-A425-0B8A-C731-CCCBE09BF840
1999,Chevrolet,Cavalier,"[""Coupe"", ""Sedan"", ""Convertible""]",91115186-F2A0-91CF-1CF7-DEF8530A069D
1999,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]",B8EFD6B1-9712-EFC8-F16A-3BB75B937FDF
1999,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]",7EE9B3AD-10AA-BE84-6A58-DBB97676A10B
1999,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]",C0FC4FB8-3BF5-4620-0AAF-8E2B720D1C38
1999,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]",52C9A5D9-357A-1AF4-5E1B-917EF5AEBE19
1999,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]",4BA94A7D-BDF3-067E-8187-F49F74AF74A6
1999,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]",BB25471F-642B-ED70-DCF0-CF9E752DE3C5
1999,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]",C6526E93-5DE1-DEF2-BCB3-CDCB8220610D
1999,Chevrolet,Lumina,"[""Sedan""]",CF1EC41B-7595-3AF8-ECBC-278EC984A599
1999,Chevrolet,Malibu,"[""Sedan""]",77F37754-1ED3-89E9-AE87-53DE4CF71AF5
1999,Chevrolet,Metro,"[""Coupe"", ""Sedan""]",21128FEC-5C4C-0836-C8E9-09B626678E7A
1999,Chevrolet,Monte Carlo,"[""Coupe""]",4F7E26F5-13C8-1DED-658A-878A7B1A9CCC
1999,Chevrolet,Prizm,"[""Sedan""]",644D0761-CC5B-E1DD-0B3D-D310E80497BA
1999,Chevrolet,S10 Extended Cab,"[""Pickup""]",51BE1539-3BC2-E4DB-BED9-498CEBF70241
1999,Chevrolet,S10 Regular Cab,"[""Pickup""]",F699F332-FEDC-DA45-3C57-A790117FD078
1999,Chevrolet,Silverado 1500 Extended Cab,"[""Pickup""]",5C2C80FC-E870-6CA3-871E-E6DE3E2CF92E
1999,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]",CEA14652-EB47-5D6F-0C40-56C4F6C63BC6
1999,Chevrolet,Silverado 2500 Extended Cab,"[""Pickup""]",905D75B2-FD87-4AEC-69DD-3BE6F22F8E8D
1999,Chevrolet,Silverado 2500 HD Extended Cab,"[""Pickup""]",1A5C9992-3DE1-034F-BEAA-1E73AA58077C
1999,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]",8091139A-CAF2-CA04-4C18-4B6536A37E9E
1999,Chevrolet,Silverado 2500 Regular Cab,"[""Pickup""]",7351B86A-8BA4-326A-DE28-4127210D2A7E
1999,Chevrolet,Suburban 1500,"[""SUV""]",0B35E0AC-F74B-D2DF-F0D0-E9838423E293
1999,Chevrolet,Suburban 2500,"[""SUV""]",45CBE7D6-D7FC-A9C9-0A75-4335BD3E8257
1999,Chevrolet,Tahoe,"[""SUV""]",F09B03DE-D288-9639-2E4E-BA00FF6D9E25
1999,Chevrolet,Tracker,"[""SUV""]",AD9A8212-85F1-F6A9-C029-6D2A6EEE84AF
1999,Chevrolet,Venture Cargo,"[""Van/Minivan""]",F905D4FF-FBEE-FBEC-13EF-6A0F6E25C55A
1999,Chevrolet,Venture Passenger,"[""Van/Minivan""]",226AE6C1-447D-30DD-D7CD-909BE25E332A
1999,Chrysler,300,"[""Sedan""]",BD09B2B5-72D7-FB55-CEAC-CE53ECD6D638
1999,Chrysler,Cirrus,"[""Sedan""]",D898D25C-1442-F6EA-9A91-6BAD28605FD8
1999,Chrysler,Concorde,"[""Sedan""]",4E44A25A-6D11-250D-D75E-3842EF2E684F
1999,Chrysler,LHS,"[""Sedan""]",B86FAE34-B1CD-6337-C28E-7D5FA494D547
1999,Chrysler,Sebring,"[""Coupe"", ""Convertible""]",DCAAA5E3-4479-AFB8-27F0-668CC8D9962C
1999,Chrysler,Town & Country,"[""Van/Minivan""]",2E91DAE8-7A04-F19C-2356-4D01E7457147
1999,Daewoo,Lanos,"[""Hatchback"", ""Sedan""]",FEA3885A-635D-483F-6870-9B9F9AB47849
1999,Daewoo,Leganza,"[""Sedan""]",933C879C-A665-7FE9-5959-35145974F7D5
1999,Daewoo,Nubira,"[""Wagon"", ""Sedan"", ""Hatchback""]",E5FE7934-7C91-55F6-CA46-5E1C3D1F0B39
1999,Dodge,Avenger,"[""Coupe""]",20560138-7872-0674-87FF-B194DFEB24C1
1999,Dodge,Caravan Passenger,"[""Van/Minivan""]",C0604C83-3067-A857-4538-B75160A05DDF
1999,Dodge,Dakota Club Cab,"[""Pickup""]",A5B2CFAE-0EAD-58C5-06B1-1E30EEC6CF3C
1999,Dodge,Dakota Regular Cab,"[""Pickup""]",74BDA13A-AFA8-6B7C-4250-D55816721B6A
1999,Dodge,Durango,"[""SUV""]",71448037-2073-EF90-7CCD-9820C98F4CBC
1999,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]",E3DA5C7A-FEF1-F09B-5ED8-230C929A9265
1999,Dodge,Intrepid,"[""Sedan""]",5626D5F4-C750-FE89-C1A1-C84EEF4C3D7D
1999,Dodge,Neon,"[""Coupe"", ""Sedan""]",38720C33-FE56-71D4-0CD2-B522120B0928
1999,Dodge,Ram 1500 Club Cab,"[""Pickup""]",2C575B2B-5A12-9FCB-E36F-2C65CA6E157C
1999,Dodge,Ram 1500 Quad Cab,"[""Pickup""]",B0B1A843-C9CF-ECEB-D9EE-DBEE25A82AD7
1999,Dodge,Ram 1500 Regular Cab,"[""Pickup""]",5DE9926C-048E-1424-2381-421A4BADF054
1999,Dodge,Ram 2500 Club Cab,"[""Pickup""]",6F9A7AA2-7BA0-2B98-FF29-544ED4CB8B04
1999,Dodge,Ram 2500 Quad Cab,"[""Pickup""]",F236D5A3-3470-C393-7903-A149DB444F25
1999,Dodge,Ram 2500 Regular Cab,"[""Pickup""]",C148689E-F521-57E4-A994-2326C1890033
1999,Dodge,Ram 3500 Quad Cab,"[""Pickup""]",E489B37F-489C-D45C-7EBB-3E032B41CEBC
1999,Dodge,Ram 3500 Regular Cab,"[""Pickup""]",9536CE58-853F-4C75-68D5-E334F646274E
1999,Dodge,Ram Van 1500,"[""Van/Minivan""]",1C964F23-B8AE-2338-1D71-16A9B9A7A7BF
1999,Dodge,Ram Van 2500,"[""Van/Minivan""]",01CC1F56-2184-80B7-F5BA-109A41E91240
1999,Dodge,Ram Van 3500,"[""Van/Minivan""]",242BAFAF-569C-AED8-D94D-64B097367F15
1999,Dodge,Ram Wagon 1500,"[""Van/Minivan""]",2FE70958-4277-81E0-46E4-6358D64F35C6
1999,Dodge,Ram Wagon 2500,"[""Van/Minivan""]",9FF7DB23-89FC-9CFE-67D9-BC9599EDAB1E
1999,Dodge,Ram Wagon 3500,"[""Van/Minivan""]",E3EC540D-8CDB-DB28-2BE4-B960FE82891C
1999,Dodge,Stratus,"[""Sedan""]",93BB7463-6FF0-B76E-6426-0624659BFAC1
1999,Dodge,Viper,"[""Coupe"", ""Convertible""]",C9D82A86-9C2B-1400-ED12-E5165837652F
1999,Ford,Contour,"[""Sedan""]",38BE71E7-14AE-EF5A-F8C3-2783443C340B
1999,Ford,Crown Victoria,"[""Sedan""]",19CFADE9-9455-6084-68C9-BCA2B13047C1
1999,Ford,Econoline E150 Cargo,"[""Van/Minivan""]",8B7ADEBC-D47D-423A-D4B7-918212CBACFB
1999,Ford,Econoline E150 Passenger,"[""Van/Minivan""]",F4D9EE5C-8004-F7AE-A9A7-C2D4AB800E73
1999,Ford,Econoline E250 Cargo,"[""Van/Minivan""]",349B0DFB-B385-CAFB-02C7-3DF5AC536E98
1999,Ford,Econoline E350 Cargo,"[""Van/Minivan""]",8CE1A51A-3C62-F6A2-D3A6-EE0BF37F6F1E
1999,Ford,Econoline E350 Super Duty Cargo,"[""Van/Minivan""]",6E0508F4-9AB0-93BE-EEB0-5C3836F45A59
1999,Ford,Econoline E350 Super Duty Passenger,"[""Van/Minivan""]",230D174C-6751-490E-C480-FE60EB7ACFA1
1999,Ford,Escort,"[""Sedan"", ""Wagon"", ""Coupe""]",7272A965-F6E5-CE62-3957-3998F1D07606
1999,Ford,Expedition,"[""SUV""]",D3D03D95-2C22-FE9C-D3A4-1D1AEBAE3D02
1999,Ford,Explorer,"[""SUV""]",0933F406-D2B3-7E3A-8896-D0CE2A20E544
1999,Ford,F150 Regular Cab,"[""Pickup""]",375CCA35-00DA-1B62-12A0-64C12B86AF62
1999,Ford,F150 Super Cab,"[""Pickup""]",3323F08B-087B-8159-8F90-7D1CC2DEC79F
1999,Ford,F250 Regular Cab,"[""Pickup""]",274C83BC-E28B-A9C0-4C6D-A1DB2B936446
1999,Ford,F250 Super Cab,"[""Pickup""]",2FB2EEC8-C0B9-0E44-C86C-75395B370F53
1999,Ford,F250 Super Duty Crew Cab,"[""Pickup""]",F5592D67-89A3-62AB-C5E3-77282D60EC1F
1999,Ford,F250 Super Duty Regular Cab,"[""Pickup""]",3E2077D9-7A8A-8B90-03D2-83EEE9BADC15
1999,Ford,F250 Super Duty Super Cab,"[""Pickup""]",8235EAFD-7812-C1F1-627E-3A3A0D3EBDDF
1999,Ford,F350 Super Duty Crew Cab,"[""Pickup""]",0589597C-8934-1AB7-3DD3-2C148CC62A2B
1999,Ford,F350 Super Duty Regular Cab,"[""Pickup""]",DF5AE460-DFD7-8499-84F6-5AF57005EFB9
1999,Ford,F350 Super Duty Super Cab,"[""Pickup""]",5BFE73F2-544E-D0A8-A359-20E327A60E8F
1999,Ford,Mustang,"[""Coupe"", ""Convertible""]",A98C07F3-EBA4-1A15-2715-41E036CF0201
1999,Ford,Ranger Regular Cab,"[""Pickup""]",05F6386B-7D35-D450-BA15-FBF8211BF4A6
1999,Ford,Ranger Super Cab,"[""Pickup""]",31D135D0-B478-DC0F-AF23-8C0DF406A122
1999,Ford,Taurus,"[""Sedan"", ""Wagon""]",8E6360BA-A912-4DF7-EA3A-8A0F37FCD467
1999,Ford,Windstar Cargo,"[""Van/Minivan""]",CA804FB1-A6C1-4B9A-3D70-05DAF6A795F2
1999,Ford,Windstar Passenger,"[""Van/Minivan""]",7EE6BCDB-B54F-B208-2E35-2FE5E0F46728
1999,GMC,1500 Club Coupe,"[""Pickup""]",DCCDD25B-9E5A-453F-6DD4-852EA4A07296
1999,GMC,2500 Crew Cab,"[""Pickup""]",AF2BB14A-4092-985D-F202-2E3A71C71FA0
1999,GMC,2500 HD Extended Cab,"[""Pickup""]",C6071654-7041-8934-0F21-4D69060B8D38
1999,GMC,2500 HD Regular Cab,"[""Pickup""]",AFC752B3-D5EA-F6CB-4D16-9EEEA1FB3376
1999,GMC,3500 Crew Cab,"[""Pickup""]",94359563-B81B-EB21-1F35-67FF0AE9946C
1999,GMC,3500 Extended Cab,"[""Pickup""]",F230E56E-8E15-DF71-118C-C03202D6F444
1999,GMC,3500 Regular Cab,"[""Pickup""]",233437A4-B5D7-DF05-A12E-A0F69AE8A3D2
1999,GMC,Envoy,"[""SUV""]",A97F6B97-C985-FCF8-0394-6125516C4DA2
1999,GMC,Jimmy,"[""SUV""]",45D57ED2-299E-F79E-017D-28AF1796B251
